1000,reward,0,9401.534706440143
1000,reward,1,488.36222148647414
1000,reward,2,2792.1444560423265
1000,reward,3,9466.277480401557
1000,reward,4,2511.9116356073223
1000,reward,5,4264.011182424179
1000,reward,6,2494.213198252706
1000,reward,7,3701.0877181775522
1000,reward,8,1346.6432030046544
1000,reward,9,9406.805127670405
1000,reward,10,5440.6706649792195
1000,reward,11,1158.1689180050714
1000,reward,12,649.3746384726026
1000,reward,13,2268.3662575778067
1000,reward,14,930.8407155690049
1000,reward,15,3890.4739365385212
1000,reward,16,1295.545218920356
1000,reward,17,2101.4982901302474
1000,reward,18,838.2482245260439
1000,reward,19,1551.0176070486318
1000,reward,20,1023.5554137743493
1000,reward,21,452.9299280072685
1000,reward,22,1338.9727307280457
1000,reward,23,1393.9807813002237
1000,reward,24,3004.446211719647
1000,reward,25,765.7962712269209
1000,reward,26,2518.795102083041
1000,reward,27,2553.603835217623
1000,reward,28,1540.6275628570431
1000,reward,29,9421.696137440216
1000,reward,30,9469.105182719293
1000,reward,31,9470.103072580667
1000,reward,32,9479.571182393413
1000,reward,33,9443.81239179159
1000,reward,34,9442.619552532557
1000,reward,35,9505.524362316963
1000,reward,36,9487.10886030992
1000,reward,37,9484.65558596198
1000,reward,38,9429.976505628645
1000,reward,39,9446.458590878934
1000,reward,40,9442.718159078435
1000,reward,41,9440.663047934606
1000,reward,42,9455.208792298534
1000,reward,43,9453.878908927049
1000,reward,44,9500.117515619533
1000,reward,45,9442.702793856213
1000,reward,46,9430.689511990462
1000,reward,47,9447.906129960404
1000,reward,48,9454.52102946084
1000,reward,49,9449.188958142353
1000,reward,50,9436.765313476702
1000,reward,51,9440.181208703329
1000,reward,52,9457.337125326121
1000,reward,53,9453.603606365967
1000,reward,54,9456.488924422483
1000,reward,55,9444.449646572753
1000,reward,56,9454.409696371062
1000,reward,57,9462.779186651871
1000,reward,58,9456.61532023831
1000,reward,59,9499.1425168074
1000,reward,60,9490.038105844462
1000,reward,61,9442.844658674509
1000,reward,62,9509.026543155698
1000,reward,63,9501.01079849097
1000,reward,64,9437.647434047158
1000,reward,65,9443.047607189761
1000,reward,66,9425.574677789267
1000,reward,67,9441.288580662673
1000,reward,68,9476.915188752635
1000,reward,69,9495.182895633407
1000,reward,70,9497.536758423354
1000,reward,71,9507.223513583602
1000,reward,72,9436.303983679882
1000,reward,73,9490.550715090978
1000,reward,74,9495.307083076903
1000,reward,75,9478.795975205845
1000,loss,0,0.0
1000,loss,1,0.0
1000,loss,2,0.0
1000,loss,3,0.0
1000,loss,4,0.0
1000,loss,5,0.0
1000,loss,6,0.0
1000,loss,7,0.0
1000,loss,8,0.0
1000,loss,9,0.0
1000,loss,10,0.0
1000,loss,11,0.0
1000,loss,12,0.0
1000,loss,13,0.0
1000,loss,14,0.0
1000,loss,15,66.3594479031033
1000,loss,16,73.66327242170061
1000,loss,17,68.99954922993977
1000,loss,18,61.55918952396938
1000,loss,19,57.894468106721575
1000,loss,20,53.297196282280815
1000,loss,21,44.903643493652346
1000,loss,22,41.47977124320136
